FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
166	4036.5300000000	4.4200000000	-0.7900000000	33.6000000000	-152.5000000000	-160.5000000000	601.4000000000	217.7000000000	2017-198	19:09:07.128
167	4037.1700000000	4.0600000000	-1.5900000000	33.6000000000	-153.7000000000	-158.0000000000	601.4000000000	219.5000000000	2017-198	19:09:07.767
168	4037.8100000000	4.4500000000	-1.0700000000	33.6000000000	-153.3000000000	-159.1000000000	601.6000000000	217.7000000000	2017-198	19:09:08.407
169	4038.4600000000	4.3600000000	-1.1200000000	33.6000000000	-153.5000000000	-158.0000000000	601.4000000000	217.7000000000	2017-198	19:09:09.062
170	4039.1000000000	4.0900000000	-1.3200000000	33.6000000000	-154.7000000000	-156.2000000000	601.4000000000	218.2000000000	2017-198	19:09:09.780
171	4039.7400000000	4.3100000000	-1.2300000000	33.6000000000	-154.7000000000	-156.6000000000	601.4000000000	217.5000000000	2017-198	19:09:10.326
172	4040.3800000000	4.1300000000	-1.4800000000	33.6000000000	-155.3000000000	-155.7000000000	601.6000000000	218.2000000000	2017-198	19:09:10.965
173	4041.0200000000	4.2500000000	-1.2200000000	33.6000000000	-156.1000000000	-154.8000000000	601.4000000000	217.0000000000	2017-198	19:09:11.621
174	4041.6700000000	4.1700000000	-1.1900000000	33.6000000000	-155.9000000000	-154.2000000000	601.4000000000	217.0000000000	2017-198	19:09:12.260
175	4042.3100000000	4.2500000000	-1.2600000000	33.7000000000	-156.9000000000	-153.8000000000	601.5000000000	216.6000000000	2017-198	19:09:12.962
176	4042.9500000000	4.2500000000	-1.1900000000	33.7000000000	-157.3000000000	-152.9000000000	601.5000000000	216.2000000000	2017-198	19:09:13.571
177	4043.5900000000	4.0600000000	-1.5400000000	33.7000000000	-157.7000000000	-151.5000000000	601.8000000000	217.0000000000	2017-198	19:09:14.179
178	4044.2300000000	4.2300000000	-1.0800000000	33.7000000000	-158.1000000000	-151.7000000000	601.5000000000	215.5000000000	2017-198	19:09:14.881
179	4044.8800000000	4.3400000000	-1.1800000000	33.6000000000	-158.5000000000	-150.8000000000	601.4000000000	215.1000000000	2017-198	19:09:15.474
180	4045.5200000000	4.0800000000	-1.4800000000	33.6000000000	-158.9000000000	-149.7000000000	601.4000000000	216.1000000000	2017-198	19:09:16.176
181	4046.1600000000	4.4000000000	-1.1700000000	33.6000000000	-158.5000000000	-150.1000000000	601.4000000000	214.8000000000	2017-198	19:09:16.753
182	4046.8000000000	4.1600000000	-1.3200000000	33.6000000000	-159.4000000000	-149.2000000000	601.6000000000	215.3000000000	2017-198	19:09:17.424
183	4047.4400000000	4.0300000000	-1.1400000000	33.6000000000	-159.8000000000	-147.7000000000	601.4000000000	214.9000000000	2017-198	19:09:18.032
184	4048.0800000000	4.1600000000	-1.4300000000	33.6000000000	-160.2000000000	-147.7000000000	601.4000000000	215.0000000000	2017-198	19:09:18.687
185	4048.7200000000	4.3200000000	-1.3300000000	33.7000000000	-160.3000000000	-147.9000000000	601.8000000000	214.4000000000	2017-198	19:09:19.374
186	4049.3700000000	4.2600000000	-1.1800000000	33.6000000000	-160.8000000000	-146.5000000000	601.6000000000	213.8000000000	2017-198	19:09:19.998
187	4050.0000000000	4.2700000000	-1.3600000000	33.6000000000	-160.8000000000	-146.1000000000	601.4000000000	214.0000000000	2017-198	19:09:20.684
188	4050.6500000000	4.1600000000	-1.3300000000	33.6000000000	-161.2000000000	-145.2000000000	601.4000000000	214.0000000000	2017-198	19:09:21.246
189	4051.2900000000	4.3200000000	-1.2600000000	33.6000000000	-161.6000000000	-145.2000000000	601.4000000000	213.3000000000	2017-198	19:09:21.901
190	4051.9300000000	4.1700000000	-1.3900000000	33.6000000000	-161.8000000000	-144.1000000000	601.4000000000	213.7000000000	2017-198	19:09:22.509
191	4052.5700000000	4.1800000000	-1.1100000000	33.6000000000	-161.8000000000	-144.5000000000	601.4000000000	213.2000000000	2017-198	19:09:23.165
192	4053.2100000000	4.1900000000	-1.5100000000	33.6000000000	-161.8000000000	-143.8000000000	601.4000000000	213.7000000000	2017-198	19:09:23.867
193	4053.8500000000	4.2900000000	-1.0300000000	33.6000000000	-161.6000000000	-144.1000000000	601.6000000000	212.7000000000	2017-198	19:09:24.475
194	4054.4900000000	4.3000000000	-1.3600000000	33.7000000000	-162.8000000000	-142.5000000000	601.5000000000	212.6000000000	2017-198	19:09:25.083
195	4055.1400000000	4.1700000000	-1.4700000000	33.7000000000	-163.0000000000	-142.8000000000	601.8000000000	213.2000000000	2017-198	19:09:25.723
196	4055.7800000000	4.3600000000	-1.1600000000	33.7000000000	-162.8000000000	-142.8000000000	602.0000000000	212.1000000000	2017-198	19:09:26.363
197	4056.4200000000	4.0600000000	-1.4300000000	33.6000000000	-163.6000000000	-140.9000000000	601.1000000000	212.9000000000	2017-198	19:09:27.002
198	4057.0600000000	4.2700000000	-1.1100000000	33.6000000000	-163.6000000000	-141.6000000000	601.4000000000	211.8000000000	2017-198	19:09:27.657
199	4057.7000000000	4.0800000000	-1.3600000000	33.7000000000	-163.6000000000	-141.0000000000	601.5000000000	212.7000000000	2017-198	19:09:28.297
200	4058.3400000000	4.1400000000	-1.0800000000	33.6000000000	-163.8000000000	-140.5000000000	601.4000000000	211.8000000000	2017-198	19:09:28.983
201	4058.9800000000	4.2200000000	-1.5400000000	33.6000000000	-164.4000000000	-139.6000000000	601.1000000000	212.1000000000	2017-198	19:09:29.576
202	4059.6200000000	4.3000000000	-1.0800000000	33.6000000000	-163.8000000000	-139.8000000000	601.4000000000	211.2000000000	2017-198	19:09:30.325
203	4060.2700000000	4.3200000000	-1.2300000000	33.7000000000	-164.0000000000	-139.2000000000	601.5000000000	211.2000000000	2017-198	19:09:30.871
204	4060.9100000000	4.3400000000	-1.1600000000	33.7000000000	-164.4000000000	-139.6000000000	601.5000000000	211.1000000000	2017-198	19:09:31.495
