FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
155	4683.6500000000	-1.8700000000	-2.7000000000	33.9000000000	-114.7000000000	162.6000000000	602.1000000000	120.4000000000	2017-198	19:19:54.352
156	4684.2900000000	-1.9200000000	-2.7000000000	33.9000000000	-114.7000000000	163.3000000000	602.1000000000	120.4000000000	2017-198	19:19:54.882
157	4684.9400000000	-1.9300000000	-2.7100000000	33.9000000000	-113.7000000000	162.8000000000	602.1000000000	120.2000000000	2017-198	19:19:55.584
158	4685.5800000000	-1.7900000000	-2.8000000000	33.9000000000	-114.5000000000	161.9000000000	602.1000000000	120.0000000000	2017-198	19:19:56.161
159	4686.2200000000	-1.8500000000	-2.7000000000	33.9000000000	-114.5000000000	162.8000000000	602.1000000000	120.3000000000	2017-198	19:19:56.848
160	4686.8600000000	-2.0500000000	-2.8500000000	33.9000000000	-113.7000000000	162.4000000000	601.8000000000	120.1000000000	2017-198	19:19:57.440
161	4687.5000000000	-1.7900000000	-2.8600000000	34.1000000000	-113.9000000000	162.9000000000	602.2000000000	119.5000000000	2017-198	19:19:58.127
162	4688.1400000000	-1.8700000000	-2.8000000000	33.9000000000	-114.3000000000	162.6000000000	602.1000000000	120.0000000000	2017-198	19:19:58.735
163	4688.7800000000	-1.9500000000	-2.8900000000	33.9000000000	-114.1000000000	163.0000000000	602.1000000000	119.7000000000	2017-198	19:19:59.375
164	4689.4300000000	-1.9700000000	-2.7700000000	33.9000000000	-113.7000000000	162.6000000000	602.1000000000	120.1000000000	2017-198	19:20:00.077
165	4690.0700000000	-1.9700000000	-2.6400000000	33.9000000000	-114.1000000000	162.8000000000	601.8000000000	120.6000000000	2017-198	19:20:00.685
166	4690.7100000000	-1.8300000000	-2.8400000000	33.9000000000	-113.7000000000	162.1000000000	602.1000000000	119.7000000000	2017-198	19:20:01.309
167	4691.3500000000	-1.9600000000	-2.7700000000	33.9000000000	-112.9000000000	163.0000000000	601.8000000000	119.8000000000	2017-198	19:20:01.965
168	4692.0000000000	-1.9600000000	-2.6700000000	33.9000000000	-113.9000000000	162.8000000000	601.8000000000	120.4000000000	2017-198	19:20:02.589
169	4692.6400000000	-1.8300000000	-2.6600000000	33.9000000000	-114.1000000000	162.8000000000	602.1000000000	120.3000000000	2017-198	19:20:03.228
170	4693.2800000000	-1.8700000000	-2.8400000000	33.9000000000	-113.9000000000	162.6000000000	602.1000000000	119.8000000000	2017-198	19:20:03.883
171	4693.9200000000	-2.0000000000	-2.7100000000	33.9000000000	-114.5000000000	162.1000000000	602.1000000000	120.7000000000	2017-198	19:20:04.507
172	4694.5700000000	-1.8300000000	-2.7600000000	34.1000000000	-114.9000000000	162.2000000000	602.0000000000	120.3000000000	2017-198	19:20:05.147
173	4695.2100000000	-1.8500000000	-2.5000000000	33.9000000000	-114.3000000000	161.9000000000	602.1000000000	121.1000000000	2017-198	19:20:05.818
174	4695.8500000000	-2.0200000000	-2.6200000000	33.9000000000	-115.1000000000	162.6000000000	601.8000000000	121.1000000000	2017-198	19:20:06.473
175	4696.4900000000	-1.8300000000	-2.8600000000	34.1000000000	-115.7000000000	162.0000000000	602.0000000000	120.3000000000	2017-198	19:20:07.066
176	4697.1300000000	-1.8900000000	-2.6500000000	34.1000000000	-115.3000000000	162.0000000000	602.2000000000	120.9000000000	2017-198	19:20:07.799
177	4697.7700000000	-1.9100000000	-2.7400000000	34.1000000000	-116.3000000000	162.6000000000	602.2000000000	120.9000000000	2017-198	19:20:08.361
178	4698.4200000000	-1.9500000000	-2.6700000000	34.1000000000	-115.3000000000	161.3000000000	602.0000000000	121.1000000000	2017-198	19:20:09.031
179	4699.0600000000	-2.0900000000	-2.3600000000	34.1000000000	-114.9000000000	162.6000000000	602.2000000000	122.0000000000	2017-198	19:20:09.640
180	4699.7000000000	-1.7500000000	-3.0100000000	34.1000000000	-117.1000000000	160.6000000000	601.8000000000	120.3000000000	2017-198	19:20:10.326
181	4700.3400000000	-1.7400000000	-2.5900000000	34.1000000000	-116.3000000000	159.5000000000	602.0000000000	121.6000000000	2017-198	19:20:10.935
182	4700.9800000000	-2.1400000000	-2.4500000000	34.1000000000	-114.9000000000	162.2000000000	602.2000000000	121.9000000000	2017-198	19:20:11.605
183	4701.6200000000	-1.9200000000	-2.8500000000	34.1000000000	-117.1000000000	160.4000000000	602.2000000000	121.2000000000	2017-198	19:20:12.292
184	4702.2700000000	-1.4600000000	-3.4000000000	33.9000000000	-119.8000000000	158.5000000000	601.8000000000	119.7000000000	2017-198	19:20:12.947
185	4702.9100000000	-1.7400000000	-2.9000000000	34.1000000000	-118.5000000000	158.8000000000	602.0000000000	121.4000000000	2017-198	19:20:13.493
