FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
140	1732.0000000000	3.1900000000	-0.1600000000	31.3000000000	-124.3000000000	-180.7000000000	598.4000000000	229.7000000000	2017-198	18:30:42.683
141	1732.6400000000	3.5400000000	0.5400000000	31.3000000000	-119.4000000000	-184.0000000000	598.7000000000	229.1000000000	2017-198	18:30:43.276
142	1733.2800000000	3.0900000000	-0.1300000000	31.3000000000	-120.7000000000	-185.4000000000	598.7000000000	231.5000000000	2017-198	18:30:43.931
143	1733.9300000000	3.4900000000	0.2400000000	31.3000000000	-119.4000000000	-185.4000000000	598.7000000000	230.2000000000	2017-198	18:30:44.540
144	1734.5700000000	4.6000000000	1.7600000000	31.3000000000	-111.5000000000	-190.7000000000	598.4000000000	227.0000000000	2017-198	18:30:45.179
145	1735.2100000000	4.4400000000	1.3500000000	31.3000000000	-112.1000000000	-190.7000000000	598.4000000000	228.2000000000	2017-198	18:30:45.928
146	1735.8500000000	4.0400000000	0.7800000000	31.3000000000	-115.6000000000	-187.4000000000	598.7000000000	229.0000000000	2017-198	18:30:46.458
147	1736.5000000000	4.3800000000	0.8800000000	31.3000000000	-113.9000000000	-189.2000000000	598.4000000000	228.8000000000	2017-198	18:30:47.145
148	1737.1400000000	4.2500000000	1.1200000000	31.3000000000	-112.1000000000	-191.0000000000	598.7000000000	229.2000000000	2017-198	18:30:47.769
149	1737.7900000000	4.2100000000	1.0600000000	31.3000000000	-114.1000000000	-189.0000000000	598.7000000000	228.6000000000	2017-198	18:30:48.471
150	1738.4300000000	4.1300000000	0.9700000000	31.3000000000	-115.0000000000	-188.3000000000	598.7000000000	228.6000000000	2017-198	18:30:49.032
151	1739.0700000000	4.4500000000	1.3200000000	31.3000000000	-113.5000000000	-189.4000000000	598.4000000000	227.7000000000	2017-198	18:30:49.797
152	1739.7200000000	4.5200000000	1.1900000000	31.3000000000	-113.5000000000	-189.4000000000	598.7000000000	227.8000000000	2017-198	18:30:50.327
153	1740.3600000000	3.9000000000	0.8300000000	31.3000000000	-115.4000000000	-188.1000000000	598.7000000000	229.3000000000	2017-198	18:30:50.982
154	1741.0100000000	4.2900000000	1.2300000000	31.3000000000	-115.2000000000	-188.3000000000	598.4000000000	227.6000000000	2017-198	18:30:51.622
155	1741.6500000000	4.1300000000	1.1200000000	31.3000000000	-114.1000000000	-189.0000000000	598.4000000000	228.6000000000	2017-198	18:30:52.262
156	1742.3000000000	4.3400000000	1.1800000000	31.3000000000	-114.8000000000	-188.3000000000	598.2000000000	227.7000000000	2017-198	18:30:52.979
157	1742.9400000000	4.0500000000	0.9200000000	31.3000000000	-115.6000000000	-187.8000000000	598.7000000000	228.7000000000	2017-198	18:30:53.603
158	1743.5800000000	4.0100000000	0.9400000000	31.3000000000	-115.2000000000	-188.1000000000	598.4000000000	228.9000000000	2017-198	18:30:54.212
159	1744.2200000000	4.1600000000	0.9300000000	31.3000000000	-115.4000000000	-188.5000000000	598.4000000000	228.6000000000	2017-198	18:30:54.945
160	1744.8600000000	3.9700000000	0.8700000000	31.3000000000	-115.6000000000	-187.6000000000	598.7000000000	228.9000000000	2017-198	18:30:55.475
161	1745.5100000000	3.9700000000	1.1100000000	31.3000000000	-115.4000000000	-187.6000000000	598.4000000000	228.4000000000	2017-198	18:30:56.146
162	1746.1500000000	4.1600000000	0.9300000000	31.3000000000	-115.2000000000	-188.5000000000	598.7000000000	228.7000000000	2017-198	18:30:56.770
163	1746.8000000000	4.3100000000	1.0400000000	31.3000000000	-115.8000000000	-187.8000000000	598.4000000000	227.8000000000	2017-198	18:30:57.472
164	1747.4400000000	4.1300000000	1.0200000000	31.3000000000	-116.0000000000	-187.8000000000	598.4000000000	228.2000000000	2017-198	18:30:58.065
165	1748.0800000000	4.0400000000	0.9900000000	31.3000000000	-115.2000000000	-187.6000000000	598.7000000000	228.6000000000	2017-198	18:30:58.767
166	1748.7200000000	4.4200000000	1.1400000000	31.3000000000	-115.8000000000	-187.6000000000	598.4000000000	227.3000000000	2017-198	18:30:59.344
167	1749.3700000000	4.1600000000	0.8700000000	31.3000000000	-115.6000000000	-187.8000000000	598.9000000000	228.6000000000	2017-198	18:30:59.968
168	1750.0100000000	4.3500000000	1.2900000000	31.3000000000	-114.8000000000	-187.8000000000	598.4000000000	227.3000000000	2017-198	18:31:00.623
169	1750.6500000000	4.3800000000	1.0700000000	31.3000000000	-116.0000000000	-187.6000000000	598.4000000000	227.5000000000	2017-198	18:31:01.278
170	1751.3000000000	4.0600000000	0.8900000000	31.3000000000	-116.4000000000	-187.2000000000	598.7000000000	228.4000000000	2017-198	18:31:01.902
171	1751.9400000000	4.2000000000	1.2600000000	31.2000000000	-115.6000000000	-187.8000000000	598.3000000000	227.6000000000	2017-198	18:31:02.558
172	1752.5900000000	4.3200000000	0.8300000000	31.3000000000	-116.6000000000	-187.2000000000	598.7000000000	228.0000000000	2017-198	18:31:03.291
173	1753.2300000000	4.1300000000	0.8700000000	31.3000000000	-116.6000000000	-186.5000000000	598.2000000000	228.2000000000	2017-198	18:31:03.852
174	1753.8800000000	4.3800000000	1.2900000000	31.3000000000	-116.2000000000	-187.2000000000	598.4000000000	226.8000000000	2017-198	18:31:04.570
175	1754.5200000000	4.1700000000	1.1100000000	31.3000000000	-116.0000000000	-187.2000000000	598.4000000000	227.8000000000	2017-198	18:31:05.132
176	1755.1700000000	4.1300000000	1.2800000000	31.3000000000	-116.6000000000	-186.9000000000	598.4000000000	227.3000000000	2017-198	18:31:05.771
177	1755.8100000000	4.0900000000	0.8300000000	31.3000000000	-117.2000000000	-186.5000000000	598.7000000000	228.2000000000	2017-198	18:31:06.411
178	1756.4500000000	3.8200000000	0.4800000000	31.3000000000	-117.4000000000	-186.3000000000	598.4000000000	229.5000000000	2017-198	18:31:07.066
179	1757.1000000000	4.3500000000	1.5500000000	31.3000000000	-115.8000000000	-187.4000000000	598.7000000000	226.4000000000	2017-198	18:31:07.784
180	1757.7400000000	4.0600000000	0.6900000000	31.3000000000	-121.7000000000	-183.8000000000	598.7000000000	227.0000000000	2017-198	18:31:08.392
181	1758.3800000000	3.3400000000	-0.3100000000	31.3000000000	-125.5000000000	-181.6000000000	598.4000000000	229.7000000000	2017-198	18:31:09.016
182	1759.0300000000	3.7900000000	0.5000000000	31.3000000000	-123.3000000000	-182.7000000000	598.7000000000	227.5000000000	2017-198	18:31:09.734
183	1759.6700000000	3.9100000000	0.5400000000	31.3000000000	-122.5000000000	-183.4000000000	598.7000000000	227.5000000000	2017-198	18:31:10.280
184	1760.3100000000	3.6900000000	-0.0600000000	31.3000000000	-124.5000000000	-182.9000000000	598.2000000000	228.9000000000	2017-198	18:31:10.950
185	1760.9500000000	3.6900000000	-0.1100000000	31.3000000000	-126.0000000000	-182.0000000000	598.2000000000	228.4000000000	2017-198	18:31:11.574
186	1761.6000000000	3.7900000000	0.2100000000	31.3000000000	-125.1000000000	-181.8000000000	598.7000000000	227.6000000000	2017-198	18:31:12.292
187	1762.2400000000	3.7100000000	0.2000000000	31.3000000000	-123.9000000000	-181.8000000000	598.7000000000	228.1000000000	2017-198	18:31:12.869
188	1762.8800000000	3.7300000000	0.4800000000	31.3000000000	-125.1000000000	-180.2000000000	598.7000000000	226.8000000000	2017-198	18:31:13.493
189	1763.5300000000	3.8700000000	0.2000000000	31.3000000000	-125.5000000000	-180.7000000000	598.7000000000	227.2000000000	2017-198	18:31:14.133
190	1764.1700000000	3.9000000000	0.5200000000	31.3000000000	-124.5000000000	-180.2000000000	598.4000000000	226.5000000000	2017-198	18:31:14.772
191	1764.8100000000	3.6500000000	0.5000000000	31.3000000000	-125.1000000000	-179.6000000000	598.7000000000	226.8000000000	2017-198	18:31:15.428
