FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
16	1980.8700000000	0.7300000000	-3.4900000000	32.0000000000	-201.4000000000	11.3000000000	599.4000000000	172.9000000000	2017-198	18:34:51.475
17	1981.5000000000	0.9500000000	-3.2600000000	32.0000000000	-200.8000000000	11.1000000000	599.6000000000	172.3000000000	2017-198	18:34:52.161
18	1982.1300000000	0.6600000000	-3.3900000000	31.9000000000	-201.4000000000	11.5000000000	599.2000000000	173.2000000000	2017-198	18:34:52.738
19	1982.7600000000	0.9000000000	-3.4400000000	32.0000000000	-201.4000000000	10.6000000000	599.6000000000	172.6000000000	2017-198	18:34:53.378
20	1983.4000000000	0.6800000000	-3.3600000000	32.0000000000	-201.0000000000	10.6000000000	599.4000000000	173.4000000000	2017-198	18:34:54.002
21	1984.0300000000	0.7500000000	-3.3200000000	32.0000000000	-201.4000000000	10.8000000000	599.6000000000	173.1000000000	2017-198	18:34:54.626
22	1984.6600000000	0.7900000000	-3.3600000000	32.0000000000	-201.0000000000	11.3000000000	599.1000000000	172.8000000000	2017-198	18:34:55.265
23	1985.2900000000	0.8400000000	-3.4100000000	32.0000000000	-201.4000000000	10.6000000000	599.6000000000	172.8000000000	2017-198	18:34:55.905
24	1985.9200000000	0.9000000000	-3.4400000000	32.0000000000	-200.8000000000	10.8000000000	599.4000000000	172.5000000000	2017-198	18:34:56.545
25	1986.5500000000	0.6600000000	-3.4100000000	32.0000000000	-200.6000000000	10.6000000000	599.4000000000	173.4000000000	2017-198	18:34:57.153
26	1987.1800000000	0.8600000000	-3.4200000000	32.0000000000	-201.0000000000	10.6000000000	599.4000000000	172.7000000000	2017-198	18:34:57.855
27	1987.8200000000	0.8200000000	-3.3300000000	32.0000000000	-201.0000000000	10.6000000000	599.4000000000	172.9000000000	2017-198	18:34:58.495
28	1988.4500000000	0.7200000000	-3.3800000000	32.0000000000	-201.4000000000	10.2000000000	599.6000000000	173.4000000000	2017-198	18:34:59.072
29	1989.0800000000	0.9300000000	-3.3700000000	32.0000000000	-201.0000000000	11.1000000000	599.6000000000	172.3000000000	2017-198	18:34:59.696
30	1989.7200000000	0.3300000000	-3.3900000000	32.0000000000	-201.6000000000	12.2000000000	599.6000000000	174.1000000000	2017-198	18:35:00.320
31	1990.3500000000	0.9900000000	-3.3800000000	32.0000000000	-202.0000000000	10.2000000000	599.4000000000	172.4000000000	2017-198	18:35:00.959
32	1990.9800000000	0.6800000000	-3.4800000000	32.0000000000	-201.0000000000	10.0000000000	599.6000000000	173.6000000000	2017-198	18:35:01.583
33	1991.6100000000	0.8900000000	-3.3200000000	32.0000000000	-201.2000000000	9.5000000000	599.6000000000	173.0000000000	2017-198	18:35:02.285
34	1992.2400000000	0.6800000000	-3.2800000000	32.0000000000	-201.4000000000	10.2000000000	599.6000000000	173.6000000000	2017-198	18:35:02.909
35	1992.8700000000	0.8000000000	-3.2200000000	32.0000000000	-200.8000000000	11.1000000000	599.4000000000	172.9000000000	2017-198	18:35:03.487
36	1993.5100000000	0.8200000000	-3.4800000000	32.0000000000	-201.0000000000	10.6000000000	599.6000000000	172.8000000000	2017-198	18:35:04.111
37	1994.1400000000	0.8100000000	-3.2700000000	32.0000000000	-201.0000000000	10.0000000000	599.4000000000	173.2000000000	2017-198	18:35:04.766
38	1994.7700000000	0.8800000000	-3.4600000000	32.0000000000	-201.4000000000	9.3000000000	599.6000000000	173.1000000000	2017-198	18:35:05.374
39	1995.4000000000	0.7700000000	-3.3100000000	32.0000000000	-201.2000000000	10.4000000000	599.1000000000	173.2000000000	2017-198	18:35:05.998
40	1996.0300000000	0.8000000000	-3.1900000000	32.0000000000	-200.8000000000	9.7000000000	599.6000000000	173.3000000000	2017-198	18:35:06.638
41	1996.6600000000	0.7500000000	-3.5100000000	32.0000000000	-201.0000000000	9.7000000000	599.6000000000	173.4000000000	2017-198	18:35:07.262
