FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
230	1625.6600000000	1.6500000000	-2.7200000000	31.3000000000	-199.1000000000	-12.9000000000	598.4000000000	178.1000000000	2017-198	18:28:56.381
231	1626.3000000000	3.3800000000	-2.4900000000	31.3000000000	-198.2000000000	-17.3000000000	598.4000000000	173.6000000000	2017-198	18:28:56.911
232	1626.9400000000	3.6900000000	-2.4100000000	31.2000000000	-197.3000000000	-18.4000000000	598.5000000000	172.9000000000	2017-198	18:28:57.567
233	1627.5800000000	3.0600000000	-2.3600000000	31.3000000000	-197.2000000000	-14.6000000000	598.4000000000	173.8000000000	2017-198	18:28:58.191
234	1628.2200000000	2.6500000000	-2.8900000000	31.3000000000	-198.2000000000	-18.0000000000	598.7000000000	176.2000000000	2017-198	18:28:58.846
235	1628.8600000000	3.0200000000	-2.6800000000	31.3000000000	-198.4000000000	-19.6000000000	598.4000000000	175.5000000000	2017-198	18:28:59.548
236	1629.5000000000	2.9500000000	-2.5700000000	31.3000000000	-197.6000000000	-19.3000000000	598.7000000000	175.7000000000	2017-198	18:29:00.203
237	1630.1400000000	2.7100000000	-2.7000000000	31.3000000000	-198.4000000000	-19.3000000000	598.2000000000	176.5000000000	2017-198	18:29:00.749
238	1630.7700000000	2.8800000000	-2.7300000000	31.3000000000	-197.6000000000	-20.9000000000	598.7000000000	176.4000000000	2017-198	18:29:01.435
239	1631.4100000000	3.1300000000	-2.7800000000	31.2000000000	-197.7000000000	-22.9000000000	598.3000000000	176.2000000000	2017-198	18:29:02.028
240	1632.0500000000	2.7400000000	-2.7500000000	31.3000000000	-198.0000000000	-21.4000000000	598.7000000000	177.1000000000	2017-198	18:29:02.761
241	1632.6900000000	2.8000000000	-2.8500000000	31.2000000000	-198.1000000000	-24.0000000000	598.3000000000	177.7000000000	2017-198	18:29:03.307
242	1633.3300000000	3.1800000000	-2.7400000000	31.3000000000	-198.2000000000	-25.1000000000	598.4000000000	176.8000000000	2017-198	18:29:03.963
243	1633.9700000000	2.8200000000	-2.7000000000	31.3000000000	-198.0000000000	-21.4000000000	598.4000000000	176.8000000000	2017-198	18:29:04.571
244	1634.6000000000	2.7600000000	-2.6800000000	31.3000000000	-198.0000000000	-20.2000000000	598.4000000000	176.6000000000	2017-198	18:29:05.211
245	1635.2400000000	3.0400000000	-2.7000000000	31.3000000000	-198.4000000000	-20.7000000000	598.4000000000	175.8000000000	2017-198	18:29:05.850
246	1635.8800000000	2.8300000000	-2.8500000000	31.3000000000	-198.2000000000	-20.5000000000	598.4000000000	176.4000000000	2017-198	18:29:06.490
247	1636.5200000000	2.9500000000	-2.6800000000	31.2000000000	-197.5000000000	-18.4000000000	598.3000000000	175.4000000000	2017-198	18:29:07.207
248	1637.1500000000	3.2100000000	-2.5800000000	31.3000000000	-197.4000000000	-18.2000000000	598.7000000000	174.4000000000	2017-198	18:29:07.831
249	1637.7900000000	3.1000000000	-2.8000000000	31.3000000000	-197.6000000000	-18.9000000000	598.4000000000	174.9000000000	2017-198	18:29:08.440
250	1638.4300000000	2.7600000000	-2.6700000000	31.3000000000	-197.4000000000	-17.8000000000	598.7000000000	175.8000000000	2017-198	18:29:09.048
251	1639.0700000000	2.8800000000	-2.6500000000	31.2000000000	-197.3000000000	-17.8000000000	598.3000000000	175.4000000000	2017-198	18:29:09.688
252	1639.7100000000	3.0600000000	-2.5200000000	31.3000000000	-197.4000000000	-18.0000000000	598.4000000000	174.8000000000	2017-198	18:29:10.327
253	1640.3500000000	2.8300000000	-2.7400000000	31.3000000000	-197.6000000000	-18.0000000000	598.4000000000	175.6000000000	2017-198	18:29:10.951
254	1640.9900000000	2.9100000000	-2.8900000000	31.2000000000	-197.9000000000	-19.1000000000	598.8000000000	175.7000000000	2017-198	18:29:11.638
255	1641.6300000000	2.9600000000	-2.5300000000	31.3000000000	-197.6000000000	-18.2000000000	598.4000000000	175.3000000000	2017-198	18:29:12.262
0	1642.2600000000	2.6100000000	-2.6700000000	31.3000000000	-197.4000000000	-17.8000000000	598.4000000000	176.3000000000	2017-198	18:29:12.979
1	1642.9100000000	2.7700000000	-2.8300000000	31.2000000000	-197.9000000000	-18.9000000000	598.5000000000	176.1000000000	2017-198	18:29:13.603
2	1643.5500000000	2.8600000000	-2.6500000000	31.2000000000	-197.3000000000	-19.3000000000	598.3000000000	176.0000000000	2017-198	18:29:14.165
3	1644.1900000000	2.7600000000	-2.7800000000	31.3000000000	-197.6000000000	-18.0000000000	598.4000000000	175.8000000000	2017-198	18:29:14.820
4	1644.8300000000	2.9500000000	-2.6800000000	31.2000000000	-197.7000000000	-18.2000000000	598.3000000000	175.3000000000	2017-198	18:29:15.444
5	1645.4600000000	3.0900000000	-2.5500000000	31.3000000000	-197.0000000000	-19.3000000000	598.7000000000	175.2000000000	2017-198	18:29:16.099
6	1646.1000000000	2.8000000000	-2.8400000000	31.3000000000	-197.6000000000	-18.4000000000	598.4000000000	175.8000000000	2017-198	18:29:16.708
7	1646.7400000000	2.7800000000	-2.5700000000	31.2000000000	-197.5000000000	-18.2000000000	598.3000000000	175.9000000000	2017-198	18:29:17.394
8	1647.3800000000	2.8800000000	-2.4900000000	31.3000000000	-197.2000000000	-19.6000000000	598.9000000000	176.0000000000	2017-198	18:29:17.987
9	1648.0200000000	2.8000000000	-2.7400000000	31.2000000000	-198.1000000000	-20.5000000000	598.3000000000	176.6000000000	2017-198	18:29:18.642
10	1648.6600000000	2.7800000000	-2.8800000000	31.3000000000	-197.6000000000	-20.9000000000	598.4000000000	176.8000000000	2017-198	18:29:19.266
11	1649.3000000000	2.8800000000	-2.5500000000	31.3000000000	-196.8000000000	-20.5000000000	598.7000000000	176.3000000000	2017-198	18:29:19.953
12	1649.9300000000	2.8000000000	-2.6400000000	31.3000000000	-197.6000000000	-18.9000000000	598.7000000000	176.0000000000	2017-198	18:29:20.545
13	1650.5700000000	2.9100000000	-2.8400000000	31.3000000000	-198.0000000000	-19.8000000000	598.7000000000	175.9000000000	2017-198	18:29:21.247
14	1651.2100000000	2.9100000000	-2.6200000000	31.3000000000	-197.2000000000	-19.8000000000	598.7000000000	176.0000000000	2017-198	18:29:21.825
15	1651.8400000000	2.7500000000	-2.6800000000	31.3000000000	-197.2000000000	-18.9000000000	598.7000000000	176.2000000000	2017-198	18:29:22.464
16	1652.4800000000	2.8900000000	-2.8200000000	31.3000000000	-197.6000000000	-20.5000000000	598.7000000000	176.2000000000	2017-198	18:29:23.088
17	1653.1200000000	3.1300000000	-2.5300000000	31.3000000000	-197.0000000000	-22.0000000000	598.4000000000	176.0000000000	2017-198	18:29:23.743
18	1653.7600000000	2.6700000000	-2.6700000000	31.3000000000	-197.4000000000	-20.0000000000	598.4000000000	176.9000000000	2017-198	18:29:24.367
19	1654.4000000000	2.7500000000	-2.7300000000	31.3000000000	-197.2000000000	-20.5000000000	598.4000000000	176.7000000000	2017-198	18:29:25.007
20	1655.0300000000	3.0300000000	-2.4000000000	31.2000000000	-197.1000000000	-21.1000000000	598.3000000000	176.1000000000	2017-198	18:29:25.647
21	1655.6700000000	2.8000000000	-2.7700000000	31.3000000000	-198.2000000000	-20.5000000000	598.4000000000	176.5000000000	2017-198	18:29:26.271
22	1656.3100000000	2.6700000000	-2.7400000000	31.2000000000	-197.5000000000	-21.6000000000	598.5000000000	177.4000000000	2017-198	18:29:26.941
23	1656.9400000000	2.9500000000	-2.4900000000	31.3000000000	-196.8000000000	-22.0000000000	598.4000000000	176.6000000000	2017-198	18:29:27.550
24	1657.5800000000	3.1200000000	-2.8000000000	31.3000000000	-197.8000000000	-22.7000000000	598.2000000000	176.2000000000	2017-198	18:29:28.189
25	1658.2200000000	2.8200000000	-2.6900000000	31.3000000000	-198.2000000000	-21.4000000000	598.7000000000	176.8000000000	2017-198	18:29:28.829
26	1658.8600000000	2.8800000000	-2.6000000000	31.3000000000	-197.0000000000	-22.0000000000	598.2000000000	176.8000000000	2017-198	18:29:29.547
