gr3_chaet_cuvette_bleach,,
Wavelength (nm),Abs,
348,0.2690578699,
347,0.2705300748,
346,0.2796454132,
345,0.2981112301,
344,0.3091945052,
343,0.3186410666,
342,0.3153884709,
341,0.3319243491,
340,0.3494829237,
339,0.3491365314,
338,0.3688304126,
337,0.388420552,
336,0.4019258618,
335,0.408187449,
334,0.4388023317,
333,0.4418948591,
332,0.4663057923,
331,0.4681708217,
330,0.4858545959,
329,0.515152216,
328,0.5342103243,
327,0.5536822677,
326,0.5474045277,
325,0.5918634534,
324,0.6103518605,
323,0.6176179647,
322,0.6328881979,
321,0.6573473215,
320,0.6719943881,
319,0.683431983,
318,0.7055217028,
317,0.7140706778,
316,0.731305182,
315,0.7384975553,
314,0.7396637201,
313,0.759793222,
312,0.7679108977,
311,0.7509871721,
310,0.784316957,
309,0.749274075,
308,0.7086008191,
307,0.68111974,
306,0.6583917737,
305,0.6271682382,
304,0.5864020586,
303,0.5373641253,
302,0.505969584,
301,0.45991081,
300,0.410607785,
299,0.3710897267,
298,0.3227985203,
297,0.2800528407,
296,0.2422270477,
295,0.1994673312,
294,0.1659823805,
293,0.1459659189,
292,0.1333728135,
291,0.110071823,
290,0.09145499766,
289,0.07681374997,
288,0.07473383844,
287,0.06937067956,
286,0.06684106588,
285,0.05710028484,
284,0.0616452992,
283,0.05174301192,
282,0.05155916139,
281,0.05180329457,
280,0.04947636649,
279,0.04765369743,
278,0.05063236877,
277,0.0520580411,
276,0.04579544067,
275,0.04589423165,
274,0.0437820144,
273,0.04503160343,
272,0.04604268819,
271,0.04785284027,
270,0.04200718924,
269,0.03833277896,
268,0.03433026001,
267,0.03947768733,
266,0.03472938016,
265,0.03983075172,
264,0.03504290804,
263,0.03790773824,
262,0.03720760718,
261,0.03673954681,
260,0.03847369552,
259,0.03657987341,
258,0.04127121717,
257,0.03618352115,
256,0.03684359416,
255,0.03936818615,
254,0.03540931642,
253,0.04355393723,
252,0.03896863386,
251,0.04111135006,
250,0.04423038661,

