gr3_chaet_cuvette2,,
Wavelength (nm),Abs,
468,0.1336782873,
467,0.1357367486,
466,0.1357664019,
465,0.1377457976,
464,0.1393477768,
463,0.1413974464,
462,0.1414280236,
461,0.142878443,
460,0.1436377764,
459,0.1429919302,
458,0.1452316344,
457,0.1444727927,
456,0.1446784437,
455,0.1461427361,
454,0.1467764527,
453,0.147984311,
452,0.1468638182,
451,0.1475905329,
450,0.1492097527,
449,0.1503468603,
448,0.1509689987,
447,0.1529294997,
446,0.1540104151,
445,0.1551425457,
444,0.1560614258,
443,0.1571574211,
442,0.1575359255,
441,0.1581519544,
440,0.1594227254,
439,0.1603011042,
438,0.1589465588,
437,0.1587619483,
436,0.1594512463,
435,0.1586338878,
434,0.1576182693,
433,0.156896323,
432,0.1560330242,
431,0.1553076059,
430,0.1545554996,
429,0.1524437368,
428,0.1517577618,
427,0.1507129967,
426,0.1498338133,
425,0.1496258974,
424,0.1479875445,
423,0.1460893899,
422,0.1466233134,
421,0.1462352425,
420,0.1456152052,
419,0.1455984414,
418,0.1462718844,
417,0.1460177898,
416,0.1464147866,
415,0.1465671957,
414,0.1447763294,
413,0.1432249993,
412,0.1426212192,
411,0.1423687786,
410,0.1402956694,
409,0.139529109,
408,0.1386857629,
407,0.1385920495,
406,0.1369374543,
405,0.135722667,
404,0.1342953891,
403,0.133481577,
402,0.1333805174,
401,0.1325708032,
400,0.1321996748,
399,0.1313267946,
398,0.130073756,
397,0.1313246191,
396,0.1291026026,
395,0.130163908,
394,0.1305719018,
393,0.1287063211,
392,0.1271083802,
391,0.1281722635,
390,0.1273876131,
389,0.1281926483,
388,0.1266568452,
387,0.1276364475,
386,0.1273057014,
385,0.1309938282,
384,0.1294015795,
383,0.128133297,
382,0.1286844313,
381,0.1298077106,
380,0.1306150109,
379,0.1286614835,
378,0.1267239004,
377,0.1257938445,
376,0.1245882064,
375,0.1263951808,
374,0.1277722865,
373,0.1242895201,
372,0.1240884364,
371,0.1243572086,
370,0.1244917959,
369,0.1271596998,
368,0.1275280267,
367,0.1307954192,
366,0.1244364604,
365,0.1258967072,
364,0.1199282333,
363,0.1295800954,
362,0.1268902272,
361,0.1257280409,
360,0.126823321,
359,0.1234854162,
358,0.130641669,
357,0.1304989308,
356,0.1333468854,
355,0.1239601076,
354,0.1344470978,
353,0.1467367858,
352,0.1403533816,
351,0.1196061745,
350,0.1114693582,
349,0.1386103928,
348,0.1461467296,
347,0.1350686252,
346,0.1421569288,
345,0.1548533738,
344,0.1522336155,
343,0.1509236395,
342,0.1640459299,
341,0.1652420163,
340,0.1531849056,
339,0.1547983289,
338,0.1565000713,
337,0.1637254357,
336,0.1720524579,
335,0.1681519449,
334,0.1625708491,
333,0.166010499,
332,0.171803087,
331,0.1773419827,
330,0.1747745723,
329,0.1691910475,
328,0.1692857891,
327,0.1841316372,
326,0.1673866808,
325,0.1792818308,
324,0.1857941598,
323,0.1829889417,
322,0.1971104443,
321,0.1934360415,
320,0.1888918281,
319,0.1928498298,
318,0.197155565,
317,0.1959663481,
316,0.1961087137,
315,0.202735737,
314,0.2033983916,
313,0.2019046247,
312,0.1913769394,
311,0.2047376186,
310,0.2077462375,
309,0.2091868371,
308,0.210871309,
307,0.2128341794,
306,0.2133832425,
305,0.2151687294,
304,0.2129597068,
303,0.2098471522,
302,0.2106417269,
301,0.2042071819,
300,0.1958000064,
299,0.1914406419,
298,0.1886696666,
297,0.1749156266,
296,0.1636638492,
295,0.1520135105,
294,0.1417631358,
293,0.1441887915,
292,0.1304411888,
291,0.1219196618,
290,0.1150445789,
289,0.110024862,
288,0.1080754325,
287,0.1002357528,
286,0.1018135622,
285,0.09643758833,
284,0.1008585915,
283,0.09377153963,
282,0.09135854244,
281,0.09103236347,
280,0.09248839319,
279,0.09233298153,
278,0.09854190797,
277,0.09579730034,
276,0.08831108361,
275,0.08766299486,
274,0.08769178391,
273,0.08450876176,
272,0.09096185118,
271,0.09449274838,
270,0.08753769845,
269,0.08682394773,
268,0.08047223091,
267,0.09398750216,
266,0.08410668373,
265,0.09005621821,
264,0.08823809773,
263,0.09133480489,
262,0.09009514004,
261,0.08860954642,
260,0.09327521175,
259,0.09419137985,
258,0.09717681259,
257,0.09086225182,
256,0.08987406641,
255,0.09419640154,
254,0.0963947624,
253,0.1022964567,
252,0.09436428547,
251,0.1011258066,
250,0.1014787853,

