gr3_cdom_cuvette_2_bleach,,
Wavelength (nm),Abs,
531,-0.01275331434,
530,-0.01260498073,
529,-0.01223986689,
528,-0.01296787988,
527,-0.0127086686,
526,-0.01255835872,
525,-0.01316922996,
524,-0.01336130034,
523,-0.01236880105,
522,-0.01199135091,
521,-0.0130728865,
520,-0.01312432624,
519,-0.01274285652,
518,-0.01300847903,
517,-0.01266180631,
516,-0.01277588587,
515,-0.01272033341,
514,-0.01317344885,
513,-0.01230147015,
512,-0.01271585841,
511,-0.01296240184,
510,-0.01320594363,
509,-0.01231395081,
508,-0.01228043344,
507,-0.01316661853,
506,-0.01310433354,
505,-0.01263686456,
504,-0.01315401215,
503,-0.01213415433,
502,-0.01320524048,
501,-0.0126630133,
500,-0.01274984516,
499,-0.01261242386,
498,-0.01204634272,
497,-0.01324375905,
496,-0.01260860171,
495,-0.01223679632,
494,-0.01265642606,
493,-0.01321322564,
492,-0.01253497042,
491,-0.01260819938,
490,-0.01348744333,
489,-0.01285892632,
488,-0.01240050048,
487,-0.01304359827,
486,-0.01236829814,
485,-0.01242268831,
484,-0.01242555678,
483,-0.01259783935,
482,-0.01273214817,
481,-0.01289747469,
480,-0.01334347855,
479,-0.01343835611,
478,-0.0122551173,
477,-0.01217014901,
476,-0.01269177441,
475,-0.01258747932,
474,-0.01135975495,
473,-0.01164804865,
472,-0.01185031421,
471,-0.01180567686,
470,-0.01207479276,
469,-0.01273089088,
468,-0.01253014151,
467,-0.01241302863,
466,-0.0127551239,
465,-0.01221545413,
464,-0.01174485963,
463,-0.01114030555,
462,-0.01079572365,
461,-0.01137291826,
460,-0.01069289166,
459,-0.01194148976,
458,-0.011820741,
457,-0.01275778841,
456,-0.01093377173,
455,-0.0115469303,
454,-0.01109786611,
453,-0.01031559985,
452,-0.01168907341,
451,-0.01186195109,
450,-0.01132364199,
449,-0.01068440545,
448,-0.01169058587,
447,-0.01080900524,
446,-0.01047563273,
445,-0.01052212529,
444,-0.01061302423,
443,-0.01051206887,
442,-0.01084551495,
441,-0.01029502228,
440,-0.01020304579,
439,-0.0101232389,
438,-0.01077905856,
437,-0.01085132174,
436,-0.01008970384,
435,-0.008839669637,
434,-0.009115192108,
433,-0.009731225669,
432,-0.008892880753,
431,-0.009193308651,
430,-0.008392366581,
429,-0.009610519744,
428,-0.009366371669,
427,-0.008404401131,
426,-0.009313116781,
425,-0.008237710223,
424,-0.008906778879,
423,-0.009853619151,
422,-0.007553974167,
421,-0.006649417803,
420,-0.007957462221,
419,-0.007349391468,
418,-0.006831244566,
417,-0.006598276552,
416,-0.005513357464,
415,-0.006663744804,
414,-0.006743934471,
413,-0.005993660074,
412,-0.004004163668,
411,-0.005291802809,
410,-0.00438989792,
409,-0.005194667727,
408,-0.00401611533,
407,-0.004178281408,
406,-0.002664844273,
405,-0.002869073534,
404,-0.0009457229753,
403,0.0006363547873,
402,0.001396331121,
401,0.00158592267,
400,0.0009562701453,
399,0.00140627753,
398,0.001821475336,
397,0.004256381188,
396,0.004278549459,
395,0.004224699456,
394,0.006637879647,
393,0.006436244119,
392,0.00614975905,
391,0.009096527472,
390,0.01137480233,
389,0.01162218675,
388,0.01317520346,
387,0.01431888714,
386,0.01652644761,
385,0.0222034622,
384,0.02317966893,
383,0.02455753833,
382,0.02544704266,
381,0.02838901244,
380,0.03155045211,
379,0.0352091454,
378,0.03725389019,
377,0.03942626342,
376,0.04400522634,
375,0.04868289828,
374,0.05344437808,
373,0.05858148262,
372,0.05976429582,
371,0.0656433925,
370,0.07069393992,
369,0.07942557335,
368,0.0851123631,
367,0.09337116033,
366,0.09770491719,
365,0.1094796434,
364,0.1109933108,
363,0.1185014844,
362,0.1341294199,
361,0.1358260363,
360,0.1510851532,
359,0.1584202945,
358,0.1733592749,
357,0.1957182586,
356,0.2028594911,
355,0.1994928718,
354,0.2302490771,
353,0.2525091469,
352,0.2598659098,
351,0.2801966667,
350,0.2756017745,
349,0.2926430106,
348,0.3334638178,
347,0.3405890465,
346,0.3729347289,
345,0.411606878,
344,0.4375244975,
343,0.4586746097,
342,0.4829959869,
341,0.5175982714,
340,0.5311837792,
339,0.5568501949,
338,0.596416831,
337,0.6408923864,
336,0.6842221618,
335,0.7198989391,
334,0.7352361083,
333,0.7800173759,
332,0.8271913528,
331,0.8853776455,
330,0.923967123,
329,0.9350848198,
328,0.9289234281,
327,0.9769851565,
326,0.9775393605,
325,1.040640712,
324,1.094339132,
323,1.115861893,
322,1.108279943,
321,1.122305989,
320,1.07743907,
319,1.158767581,
318,1.167533398,
317,1.131349683,
316,1.076912403,
315,1.06876564,
314,1.014271498,
313,0.9634228349,
312,0.9720964432,
311,0.9880743027,
310,0.8814954758,
309,0.7961283326,
308,0.7881492376,
307,0.7265498638,
306,0.6828052402,
305,0.6340823174,
304,0.5687712431,
303,0.4981006086,
302,0.4496420026,
301,0.4107550085,
300,0.3460635543,
299,0.297813803,
298,0.2521432042,
297,0.192444399,
296,0.1654763967,
295,0.121078603,
294,0.09476264566,
293,0.07544516027,
292,0.04520306364,
291,0.03683328256,
290,0.02893422544,
289,0.008070572279,
288,0.00811973121,
287,-0.006458997261,
286,-0.0007630688488,
285,-0.00665772846,
284,-0.003399517853,
283,-0.00836331863,
282,-0.01520626713,
281,-0.01794092171,
280,-0.01248180121,
279,-0.0123861609,
278,-0.01308313478,
277,-0.0145193534,
276,-0.01451324485,
275,-0.01747649349,
274,-0.01787564158,
273,-0.02194134332,
272,-0.01618443057,
271,-0.01432659198,
270,-0.01795816049,
269,-0.01672078669,
268,-0.0224769339,
267,-0.018136058,
266,-0.02077239007,
265,-0.01951277815,
264,-0.01744357124,
263,-0.01841646619,
262,-0.01709081605,
261,-0.01446617581,
260,-0.01418696344,
259,-0.01574163511,
258,-0.009183271788,
257,-0.01446302142,
256,-0.01729474217,
255,-0.01018686313,
254,-0.0111953048,
253,-0.004540601745,
252,-0.003636979731,
251,-0.002857501386,
250,0.0001596681104,

