gr3_chaet_cuvette,,
Wavelength (nm),Abs,
401,0.1064042374,
400,0.1055018902,
399,0.106582664,
398,0.1051596776,
397,0.1040921733,
396,0.1040963233,
395,0.1030116677,
394,0.1033859551,
393,0.103407532,
392,0.1019915938,
391,0.1024269313,
390,0.1015179604,
389,0.1008699536,
388,0.101347059,
387,0.1017850637,
386,0.09994243085,
385,0.1014390588,
384,0.1012386084,
383,0.1009990498,
382,0.1019239277,
381,0.1025210321,
380,0.1024854332,
379,0.1015010849,
378,0.1020104811,
377,0.1017109156,
376,0.09804081917,
375,0.09907076508,
374,0.09962377697,
373,0.09858079255,
372,0.09747631103,
371,0.09620764107,
370,0.09705401957,
369,0.09953190386,
368,0.09953226149,
367,0.1018208638,
366,0.09796403348,
365,0.09940782934,
364,0.097567752,
363,0.09823665023,
362,0.1083200499,
361,0.1010068282,
360,0.1057910696,
359,0.09259602427,
358,0.09955019504,
357,0.1015966162,
356,0.105824329,
355,0.09899227321,
354,0.100593105,
353,0.1082251891,
352,0.08617611229,
351,0.0862563625,
350,0.08950258791,
349,0.1193429828,
348,0.1098171473,
347,0.1082795635,
346,0.1169536039,
345,0.1198355108,
344,0.12155509,
343,0.1213039309,
342,0.1298358738,
341,0.1321739107,
340,0.121860683,
339,0.1284508556,
338,0.1339434683,
337,0.1449798495,
336,0.1439307183,
335,0.1377151906,
334,0.144437775,
333,0.1421795189,
332,0.1364619434,
331,0.1371569633,
330,0.1382876635,
329,0.1317706257,
328,0.1367841661,
327,0.1469062567,
326,0.138262108,
325,0.1486802697,
324,0.154238686,
323,0.1444552094,
322,0.1532997042,
321,0.151979059,
320,0.1450420618,
319,0.1519457847,
318,0.1538337469,
317,0.1413753629,
316,0.140766874,
315,0.1419565231,
314,0.151702553,
313,0.1518459916,
312,0.1481647938,
311,0.1466610432,
310,0.1456367075,
309,0.1273027211,
308,0.1350254565,
307,0.1249655187,
306,0.1220646724,
305,0.1205928624,
304,0.1076162159,
303,0.09567718953,
302,0.09656541049,
301,0.07969814539,
300,0.06978520751,
299,0.04804366082,
298,0.03465726227,
297,0.01944370568,
296,0.01676440984,
295,-0.006204190198,
294,-0.004136642907,
293,-0.008635286242,
292,-0.02152453363,
291,-0.02920217253,
290,-0.03535244614,
289,-0.04437251389,
288,-0.04743888602,
287,-0.05107336119,
286,-0.0449575372,
285,-0.0453250818,
284,-0.04568617046,
283,-0.04583955556,
282,-0.04576859996,
281,-0.0447149165,
280,-0.04241586849,
279,-0.04180126637,
278,-0.03589421138,
277,-0.04086302593,
276,-0.03839138895,
275,-0.04018430412,
274,-0.04577866569,
273,-0.04356342182,
272,-0.04150982574,
271,-0.03947218508,
270,-0.0398549363,
269,-0.03762576357,
268,-0.03907357901,
267,-0.0400547795,
266,-0.03692398593,
265,-0.03585498035,
264,-0.03525111452,
263,-0.02996408008,
262,-0.02598713338,
261,-0.02392759733,
260,-0.02428258024,
259,-0.0205880627,
258,-0.01725807413,
257,-0.01700808294,
256,-0.01617854461,
255,-0.007655262947,
254,-0.009649712592,
253,-0.001756842947,
252,0.0001265231549,
251,0.00872006081,
250,0.01238095388,

