SN	SV-MPR	VA-MPR	V15-MPR	TEMP-MPR(PCB)	COND	Pres	TILT(X)	TILT(Y)	TEMP(TILT)	T(w)	FRAME	TIMER	CHECK(SUM)	DATETAG	TIMETAG2
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	40.3189257147	7.3455101610	0.7625128731	14.2663162546	34071	15.7444432469	171	79.1000000000	0	2017-198	19:16:49.209
0068	12.0600000000	4.9800000000	14.9700000000	23.0000000000	40.3457202310	7.3329858470	0.0935666359	16.4864968912	34071	15.8322328190	172	79.2300000000	0	2017-198	19:16:49.349
0068	12.0000000000	4.9800000000	14.9700000000	23.0000000000	39.8597704567	7.3392480040	-0.3248603494	20.0478079811	34071	15.3769466397	173	79.3700000000	0	2017-198	19:16:49.489
0068	12.0000000000	4.9500000000	14.9700000000	23.5000000000	39.6073856378	7.3392480040	-0.0740927059	22.7241435899	34072	15.5110348267	174	79.4700000000	0	2017-198	19:16:49.583
0068	12.0900000000	4.9800000000	14.9700000000	23.0000000000	39.5462181908	7.3204615330	0.7594934492	24.7996030681	34071	15.7652368118	175	79.5900000000	0	2017-198	19:16:49.708
0068	12.0600000000	4.9500000000	14.9700000000	23.0000000000	40.1543556843	7.3141993760	1.4507877763	24.9071296231	34071	16.0793569400	176	79.6900000000	0	2017-198	19:16:49.801
0068	12.0000000000	4.9800000000	14.9700000000	23.5000000000	40.8665142144	7.3329858470	1.9622674133	23.5441632309	34071	16.3263853594	177	79.8500000000	0	2017-198	19:16:49.973
0068	12.0600000000	4.9500000000	14.9700000000	23.0000000000	40.8052238200	7.3329858470	1.7148470666	23.0903644739	34072	16.2455912831	178	79.9900000000	0	2017-198	19:16:50.113
0068	12.0300000000	4.9500000000	14.9700000000	23.0000000000	40.8971613831	7.3329858470	1.2666740518	23.4536892184	34071	16.1948017796	179	80.0900000000	0	2017-198	19:16:50.301
0068	12.0300000000	4.9800000000	14.9700000000	23.5000000000	40.8818376354	7.3329858470	0.8183711539	24.3988116413	34072	16.1624792424	180	80.2000000000	0	2017-198	19:16:50.301
