FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
91	4479.0600000000	3.2700000000	-1.2300000000	33.7000000000	-157.5000000000	-143.7000000000	601.5000000000	216.5000000000	2017-198	19:16:29.739
92	4479.7000000000	3.1900000000	-1.3900000000	33.7000000000	-158.3000000000	-143.0000000000	601.8000000000	216.7000000000	2017-198	19:16:30.285
93	4480.3400000000	3.3000000000	-1.6400000000	33.7000000000	-158.7000000000	-143.2000000000	601.5000000000	216.9000000000	2017-198	19:16:30.925
94	4480.9800000000	2.9300000000	-1.6800000000	33.7000000000	-159.7000000000	-141.0000000000	601.5000000000	217.2000000000	2017-198	19:16:31.580
95	4481.6200000000	3.1800000000	-1.6400000000	33.7000000000	-159.9000000000	-140.7000000000	601.5000000000	216.4000000000	2017-198	19:16:32.219
96	4482.2600000000	2.9000000000	-1.5700000000	33.7000000000	-160.5000000000	-140.5000000000	601.5000000000	216.8000000000	2017-198	19:16:32.921
97	4482.9000000000	2.5800000000	-1.9100000000	33.7000000000	-160.9000000000	-139.4000000000	601.8000000000	218.0000000000	2017-198	19:16:33.592
98	4483.5400000000	3.1000000000	-1.4400000000	33.7000000000	-159.1000000000	-141.6000000000	601.5000000000	216.6000000000	2017-198	19:16:34.138
99	4484.1800000000	3.1200000000	-1.3100000000	33.7000000000	-159.1000000000	-141.9000000000	601.8000000000	216.3000000000	2017-198	19:16:34.778
100	4484.8200000000	3.0500000000	-1.8200000000	33.7000000000	-159.7000000000	-141.4000000000	601.8000000000	217.3000000000	2017-198	19:16:35.417
101	4485.4700000000	2.9900000000	-1.5300000000	33.7000000000	-159.1000000000	-141.9000000000	601.5000000000	217.1000000000	2017-198	19:16:36.057
102	4486.1100000000	2.9200000000	-1.4900000000	33.7000000000	-159.1000000000	-141.4000000000	601.8000000000	217.1000000000	2017-198	19:16:36.712
103	4486.7500000000	2.8700000000	-1.5600000000	33.7000000000	-159.1000000000	-141.6000000000	601.8000000000	217.4000000000	2017-198	19:16:37.430
104	4487.3900000000	3.1700000000	-1.6800000000	33.7000000000	-159.5000000000	-141.6000000000	601.5000000000	216.8000000000	2017-198	19:16:38.038
105	4488.0300000000	3.0400000000	-1.7200000000	33.7000000000	-159.5000000000	-141.0000000000	601.8000000000	217.1000000000	2017-198	19:16:38.615
106	4488.6700000000	3.1400000000	-1.5800000000	33.7000000000	-159.9000000000	-140.5000000000	601.5000000000	216.3000000000	2017-198	19:16:39.271
107	4489.3100000000	3.0100000000	-1.6600000000	33.7000000000	-159.5000000000	-141.4000000000	601.5000000000	217.1000000000	2017-198	19:16:39.895
108	4489.9500000000	3.0100000000	-1.6900000000	33.7000000000	-159.1000000000	-141.6000000000	601.5000000000	217.3000000000	2017-198	19:16:40.534
109	4490.5900000000	2.8600000000	-1.6400000000	33.7000000000	-160.1000000000	-140.5000000000	601.8000000000	217.2000000000	2017-198	19:16:41.236
110	4491.2300000000	3.1800000000	-1.5400000000	33.7000000000	-160.1000000000	-140.7000000000	601.8000000000	216.1000000000	2017-198	19:16:41.829
111	4491.8700000000	2.8600000000	-1.8100000000	33.7000000000	-159.7000000000	-140.3000000000	601.5000000000	217.5000000000	2017-198	19:16:42.453
112	4492.5100000000	3.3100000000	-1.5400000000	33.7000000000	-159.9000000000	-141.0000000000	601.5000000000	215.9000000000	2017-198	19:16:43.139
113	4493.1500000000	3.1300000000	-1.4900000000	33.7000000000	-159.9000000000	-140.5000000000	601.5000000000	216.2000000000	2017-198	19:16:43.732
114	4493.7900000000	3.1400000000	-1.6800000000	33.7000000000	-159.5000000000	-141.0000000000	601.5000000000	216.7000000000	2017-198	19:16:44.450
115	4494.4200000000	3.0600000000	-1.3800000000	33.7000000000	-159.1000000000	-141.0000000000	601.5000000000	216.4000000000	2017-198	19:16:45.011
116	4495.0600000000	3.2100000000	-1.3100000000	33.7000000000	-159.7000000000	-141.2000000000	601.5000000000	215.8000000000	2017-198	19:16:45.682
117	4495.7000000000	2.8600000000	-1.7100000000	33.7000000000	-159.9000000000	-140.7000000000	601.8000000000	217.4000000000	2017-198	19:16:46.291
118	4496.3500000000	3.1300000000	-1.3400000000	33.7000000000	-159.3000000000	-140.5000000000	601.5000000000	216.0000000000	2017-198	19:16:46.946
119	4496.9800000000	2.9300000000	-1.7200000000	33.7000000000	-160.1000000000	-140.7000000000	601.5000000000	217.2000000000	2017-198	19:16:47.632
120	4497.6200000000	3.0900000000	-1.3900000000	33.7000000000	-159.1000000000	-142.1000000000	601.8000000000	216.6000000000	2017-198	19:16:48.256
121	4498.2600000000	3.2600000000	-1.4600000000	33.7000000000	-157.5000000000	-143.7000000000	601.3000000000	217.0000000000	2017-198	19:16:48.943
122	4498.9000000000	3.3200000000	-1.4200000000	33.7000000000	-156.9000000000	-145.0000000000	601.5000000000	217.2000000000	2017-198	19:16:49.489
123	4499.5400000000	3.3600000000	-1.2400000000	33.7000000000	-157.1000000000	-145.0000000000	601.5000000000	216.7000000000	2017-198	19:16:50.144
124	4500.1800000000	3.0400000000	-1.2400000000	33.7000000000	-157.1000000000	-143.9000000000	601.8000000000	217.3000000000	2017-198	19:16:50.768
125	4500.8200000000	3.4000000000	-1.3300000000	33.7000000000	-156.9000000000	-145.9000000000	601.5000000000	217.0000000000	2017-198	19:16:51.407
126	4501.4600000000	3.2500000000	-1.3600000000	33.7000000000	-156.1000000000	-145.7000000000	601.5000000000	217.6000000000	2017-198	19:16:52.047
127	4502.1000000000	3.4400000000	-1.1800000000	33.7000000000	-155.9000000000	-146.1000000000	601.5000000000	216.9000000000	2017-198	19:16:52.687
128	4502.7500000000	3.3100000000	-1.3900000000	33.7000000000	-156.7000000000	-145.5000000000	601.3000000000	217.3000000000	2017-198	19:16:53.326
129	4503.3900000000	3.3200000000	-1.1200000000	33.7000000000	-156.7000000000	-145.5000000000	601.8000000000	216.7000000000	2017-198	19:16:53.981
130	4504.0300000000	3.3500000000	-1.2700000000	33.7000000000	-157.1000000000	-144.6000000000	601.5000000000	216.7000000000	2017-198	19:16:54.637
131	4504.6800000000	3.4500000000	-1.3700000000	33.7000000000	-156.5000000000	-145.2000000000	601.5000000000	216.9000000000	2017-198	19:16:55.261
132	4505.3200000000	3.5200000000	-1.1300000000	33.7000000000	-157.1000000000	-145.0000000000	601.5000000000	216.0000000000	2017-198	19:16:55.900
133	4505.9600000000	3.4100000000	-1.3300000000	33.7000000000	-157.1000000000	-144.8000000000	601.5000000000	216.7000000000	2017-198	19:16:56.555
134	4506.6000000000	3.4000000000	-1.2900000000	33.7000000000	-156.5000000000	-145.2000000000	601.8000000000	216.9000000000	2017-198	19:16:57.226
135	4507.2400000000	3.5200000000	-1.3100000000	33.7000000000	-156.7000000000	-145.9000000000	601.8000000000	216.7000000000	2017-198	19:16:57.819
136	4507.8800000000	3.4400000000	-1.3200000000	33.7000000000	-156.9000000000	-145.7000000000	601.8000000000	216.8000000000	2017-198	19:16:58.568
137	4508.5300000000	3.3500000000	-1.2900000000	33.7000000000	-155.7000000000	-144.8000000000	601.5000000000	217.0000000000	2017-198	19:16:59.114
138	4509.1700000000	3.4100000000	-1.3900000000	33.7000000000	-156.9000000000	-145.5000000000	601.8000000000	217.0000000000	2017-198	19:16:59.753
139	4509.8100000000	3.3500000000	-1.4200000000	33.7000000000	-157.1000000000	-145.5000000000	601.5000000000	217.2000000000	2017-198	19:17:00.471
140	4510.4500000000	3.2600000000	-1.3400000000	33.7000000000	-156.7000000000	-144.1000000000	601.5000000000	217.0000000000	2017-198	19:17:01.033
141	4511.0900000000	3.3100000000	-1.4900000000	33.7000000000	-157.9000000000	-144.6000000000	601.5000000000	217.1000000000	2017-198	19:17:01.688
142	4511.7300000000	3.4100000000	-1.2900000000	33.7000000000	-157.1000000000	-145.0000000000	601.8000000000	216.6000000000	2017-198	19:17:02.374
143	4512.3700000000	3.4100000000	-1.1600000000	33.7000000000	-156.3000000000	-145.0000000000	601.5000000000	216.5000000000	2017-198	19:17:03.029
144	4513.0100000000	3.2900000000	-1.4800000000	33.7000000000	-157.3000000000	-144.8000000000	601.8000000000	217.3000000000	2017-198	19:17:03.607
145	4513.6500000000	3.5200000000	-1.1300000000	33.7000000000	-156.9000000000	-145.0000000000	601.5000000000	216.1000000000	2017-198	19:17:04.231
146	4514.2900000000	3.2700000000	-1.5200000000	33.7000000000	-157.5000000000	-144.6000000000	601.8000000000	217.3000000000	2017-198	19:17:04.870
147	4514.9400000000	3.6200000000	-1.3700000000	33.7000000000	-156.7000000000	-145.7000000000	601.5000000000	216.5000000000	2017-198	19:17:05.525
148	4515.5800000000	3.3600000000	-1.2900000000	33.7000000000	-156.3000000000	-144.8000000000	601.5000000000	216.9000000000	2017-198	19:17:06.181
149	4516.2200000000	3.1800000000	-1.3100000000	33.7000000000	-156.7000000000	-144.8000000000	601.8000000000	217.3000000000	2017-198	19:17:06.820
150	4516.8600000000	3.6700000000	-1.2200000000	33.7000000000	-156.1000000000	-146.1000000000	601.5000000000	216.3000000000	2017-198	19:17:07.507
151	4517.5000000000	3.2100000000	-1.4200000000	33.7000000000	-156.9000000000	-145.0000000000	601.8000000000	217.5000000000	2017-198	19:17:08.099
152	4518.1400000000	3.4000000000	-1.5200000000	33.7000000000	-157.3000000000	-145.0000000000	601.5000000000	217.1000000000	2017-198	19:17:08.755
153	4518.7900000000	3.4100000000	-1.1100000000	33.7000000000	-156.5000000000	-144.8000000000	601.5000000000	216.3000000000	2017-198	19:17:09.379
154	4519.4300000000	3.2500000000	-1.3300000000	33.7000000000	-157.1000000000	-144.3000000000	601.5000000000	217.0000000000	2017-198	19:17:10.018
155	4520.0700000000	3.5800000000	-1.1700000000	33.7000000000	-157.1000000000	-145.5000000000	601.5000000000	216.0000000000	2017-198	19:17:10.658
156	4520.7100000000	3.3500000000	-1.3900000000	33.7000000000	-157.3000000000	-145.0000000000	601.8000000000	217.0000000000	2017-198	19:17:11.297
157	4521.3500000000	3.4400000000	-1.2600000000	33.7000000000	-157.1000000000	-144.8000000000	601.8000000000	216.4000000000	2017-198	19:17:11.937
158	4521.9900000000	3.4700000000	-1.3900000000	33.7000000000	-156.7000000000	-145.0000000000	601.5000000000	216.8000000000	2017-198	19:17:12.639
159	4522.6300000000	3.2500000000	-1.3800000000	33.7000000000	-157.1000000000	-144.3000000000	601.8000000000	217.1000000000	2017-198	19:17:13.216
160	4523.2700000000	3.4100000000	-1.2800000000	33.7000000000	-156.9000000000	-145.0000000000	601.5000000000	216.7000000000	2017-198	19:17:13.934
161	4523.9200000000	3.4400000000	-1.3200000000	33.7000000000	-156.5000000000	-145.5000000000	601.5000000000	216.9000000000	2017-198	19:17:14.511
162	4524.5600000000	3.1800000000	-1.6700000000	33.7000000000	-157.1000000000	-144.3000000000	601.5000000000	217.9000000000	2017-198	19:17:15.166
163	4525.2000000000	3.6000000000	-1.1600000000	33.7000000000	-156.5000000000	-145.7000000000	601.3000000000	216.2000000000	2017-198	19:17:15.821
164	4525.8400000000	3.4700000000	-1.2400000000	33.7000000000	-156.9000000000	-145.2000000000	601.5000000000	216.5000000000	2017-198	19:17:16.430
165	4526.4900000000	3.2700000000	-1.3100000000	33.7000000000	-157.5000000000	-144.8000000000	601.8000000000	216.9000000000	2017-198	19:17:17.179
166	4527.1300000000	3.2700000000	-1.4600000000	33.7000000000	-156.9000000000	-145.0000000000	601.5000000000	217.4000000000	2017-198	19:17:17.725
167	4527.7700000000	3.3400000000	-1.2200000000	33.7000000000	-156.5000000000	-145.0000000000	601.5000000000	216.8000000000	2017-198	19:17:18.364
168	4528.4100000000	3.4700000000	-1.4600000000	33.7000000000	-156.7000000000	-145.5000000000	601.8000000000	217.0000000000	2017-198	19:17:18.988
169	4529.0500000000	3.3500000000	-1.3300000000	33.7000000000	-157.1000000000	-144.6000000000	601.8000000000	216.8000000000	2017-198	19:17:19.628
170	4529.6900000000	3.5200000000	-1.2400000000	33.7000000000	-157.5000000000	-144.8000000000	601.5000000000	216.1000000000	2017-198	19:17:20.377
171	4530.3300000000	3.3000000000	-1.3600000000	33.7000000000	-156.7000000000	-145.2000000000	601.5000000000	217.2000000000	2017-198	19:17:20.985
172	4530.9800000000	3.4500000000	-1.1700000000	33.7000000000	-155.9000000000	-145.7000000000	601.5000000000	216.7000000000	2017-198	19:17:21.625
