FRAME(COUNTER)	TIMER	ROLL	PITCH	TEMP(PCB)	MAG(X)	MAG(Y)	MAG(Z)	COMP	DATETAG	TIMETAG2
129	5156.9700000000	2.4100000000	-4.6300000000	34.5000000000	-208.6000000000	-1.9000000000	602.6000000000	171.0000000000	2017-198	19:27:47.562
130	5157.6000000000	2.4600000000	-4.8700000000	34.5000000000	-209.2000000000	-2.6000000000	602.9000000000	170.9000000000	2017-198	19:27:48.186
131	5158.2300000000	2.6200000000	-4.6700000000	34.5000000000	-208.4000000000	-2.6000000000	602.6000000000	170.4000000000	2017-198	19:27:48.825
132	5158.8500000000	2.4800000000	-4.4800000000	34.5000000000	-208.1000000000	-2.4000000000	602.6000000000	171.0000000000	2017-198	19:27:49.434
133	5159.4900000000	2.4000000000	-4.7700000000	34.5000000000	-208.8000000000	-2.1000000000	602.9000000000	171.1000000000	2017-198	19:27:50.089
134	5160.1200000000	2.5700000000	-4.8300000000	34.5000000000	-208.8000000000	-2.1000000000	602.4000000000	170.4000000000	2017-198	19:27:50.697
135	5160.7500000000	2.2700000000	-4.8700000000	34.4000000000	-208.6000000000	-1.9000000000	602.7000000000	171.4000000000	2017-198	19:27:51.384
136	5161.3800000000	2.4000000000	-4.7300000000	34.5000000000	-208.6000000000	-2.4000000000	602.4000000000	171.2000000000	2017-198	19:27:51.977
137	5162.0100000000	2.6100000000	-4.8200000000	34.5000000000	-208.8000000000	-2.6000000000	602.6000000000	170.4000000000	2017-198	19:27:52.585
138	5162.6400000000	2.3900000000	-4.7500000000	34.5000000000	-208.4000000000	-2.1000000000	602.9000000000	171.1000000000	2017-198	19:27:53.225
139	5163.2700000000	2.5300000000	-4.8200000000	34.5000000000	-208.8000000000	-1.9000000000	602.9000000000	170.5000000000	2017-198	19:27:53.895
140	5163.9000000000	2.5900000000	-4.8200000000	34.4000000000	-209.0000000000	-3.5000000000	602.5000000000	170.8000000000	2017-198	19:27:54.504
141	5164.5300000000	2.5700000000	-4.5900000000	34.4000000000	-208.6000000000	-3.0000000000	602.5000000000	170.9000000000	2017-198	19:27:55.175
142	5165.1600000000	2.4000000000	-4.8700000000	34.5000000000	-209.0000000000	-2.4000000000	602.6000000000	171.1000000000	2017-198	19:27:55.736
143	5165.7900000000	2.3100000000	-4.7200000000	34.5000000000	-208.4000000000	-3.0000000000	602.4000000000	171.7000000000	2017-198	19:27:56.376
144	5166.4200000000	2.7500000000	-4.7200000000	34.5000000000	-208.2000000000	-3.3000000000	602.6000000000	170.2000000000	2017-198	19:27:57.000
145	5167.0500000000	2.4600000000	-4.7700000000	34.5000000000	-208.6000000000	-1.7000000000	602.9000000000	170.7000000000	2017-198	19:27:57.624
146	5167.6800000000	2.6600000000	-4.6400000000	34.5000000000	-208.8000000000	-2.6000000000	602.9000000000	170.3000000000	2017-198	19:27:58.326
147	5168.3000000000	2.7400000000	-5.0300000000	34.5000000000	-209.4000000000	-3.3000000000	602.6000000000	170.1000000000	2017-198	19:27:58.981
148	5168.9300000000	2.4000000000	-4.7000000000	34.5000000000	-208.4000000000	-1.5000000000	602.6000000000	170.8000000000	2017-198	19:27:59.511
149	5169.5600000000	2.4000000000	-4.8000000000	34.5000000000	-209.2000000000	-0.6000000000	602.9000000000	170.5000000000	2017-198	19:28:00.135
150	5170.1900000000	2.5900000000	-4.7500000000	34.5000000000	-208.8000000000	-1.5000000000	602.6000000000	170.1000000000	2017-198	19:28:00.775
151	5170.8200000000	2.7200000000	-4.7800000000	34.5000000000	-209.0000000000	-1.5000000000	602.9000000000	169.6000000000	2017-198	19:28:01.399
152	5171.4500000000	2.3000000000	-4.8000000000	34.5000000000	-208.8000000000	-1.2000000000	602.9000000000	171.1000000000	2017-198	19:28:02.054
153	5172.0800000000	2.7400000000	-4.9300000000	34.5000000000	-209.2000000000	-2.6000000000	602.6000000000	169.9000000000	2017-198	19:28:02.663
154	5172.7100000000	2.3600000000	-4.7200000000	34.5000000000	-208.4000000000	-3.0000000000	602.6000000000	171.5000000000	2017-198	19:28:03.302
155	5173.3500000000	2.4600000000	-4.8500000000	34.5000000000	-208.2000000000	-2.4000000000	602.6000000000	170.8000000000	2017-198	19:28:03.989
156	5173.9700000000	2.4800000000	-4.8400000000	34.5000000000	-209.0000000000	-2.4000000000	602.9000000000	170.8000000000	2017-198	19:28:04.550
157	5174.6100000000	2.4800000000	-4.6900000000	34.5000000000	-208.8000000000	-2.4000000000	602.9000000000	170.9000000000	2017-198	19:28:05.205
158	5175.2400000000	2.6300000000	-4.8400000000	34.5000000000	-208.8000000000	-2.1000000000	602.6000000000	170.2000000000	2017-198	19:28:05.814
159	5175.8600000000	2.4100000000	-4.7800000000	34.5000000000	-209.0000000000	-1.7000000000	602.9000000000	170.9000000000	2017-198	19:28:06.500
160	5176.5000000000	2.5700000000	-4.6700000000	34.5000000000	-209.2000000000	-2.4000000000	602.6000000000	170.6000000000	2017-198	19:28:07.124
161	5177.1300000000	2.2800000000	-4.8500000000	34.5000000000	-209.0000000000	-0.8000000000	602.9000000000	171.0000000000	2017-198	19:28:07.717
162	5177.7500000000	2.2700000000	-4.7900000000	34.5000000000	-209.0000000000	-1.0000000000	602.9000000000	171.1000000000	2017-198	19:28:08.388
163	5178.3900000000	2.4800000000	-4.7500000000	34.5000000000	-209.4000000000	-2.8000000000	602.9000000000	171.0000000000	2017-198	19:28:08.965
164	5179.0100000000	2.5800000000	-4.7200000000	34.5000000000	-209.2000000000	-3.0000000000	602.6000000000	170.8000000000	2017-198	19:28:09.620
165	5179.6500000000	2.0700000000	-4.7300000000	34.5000000000	-208.6000000000	-1.9000000000	602.9000000000	172.2000000000	2017-198	19:28:10.229
166	5180.2700000000	2.8400000000	-4.9700000000	34.5000000000	-209.2000000000	-4.2000000000	602.6000000000	170.0000000000	2017-198	19:28:10.884
167	5180.9000000000	2.6500000000	-4.8000000000	34.5000000000	-208.6000000000	-3.5000000000	602.4000000000	170.6000000000	2017-198	19:28:11.508
168	5181.5300000000	2.5300000000	-4.8400000000	34.5000000000	-208.8000000000	-3.0000000000	602.9000000000	170.9000000000	2017-198	19:28:12.194
169	5182.1600000000	2.6500000000	-4.8200000000	34.5000000000	-209.0000000000	-3.3000000000	602.9000000000	170.5000000000	2017-198	19:28:12.740
170	5182.8000000000	2.5500000000	-4.8800000000	34.5000000000	-209.4000000000	-2.8000000000	602.6000000000	170.7000000000	2017-198	19:28:13.395
171	5183.4300000000	2.7400000000	-4.7800000000	34.5000000000	-209.4000000000	-2.6000000000	602.6000000000	170.0000000000	2017-198	19:28:14.004
172	5184.0600000000	2.3700000000	-4.7200000000	34.5000000000	-209.0000000000	-2.1000000000	602.6000000000	171.2000000000	2017-198	19:28:14.659
173	5184.6900000000	2.7800000000	-4.9300000000	34.5000000000	-209.2000000000	-3.5000000000	602.6000000000	170.1000000000	2017-198	19:28:15.283
174	5185.3200000000	2.7500000000	-4.8500000000	34.5000000000	-209.0000000000	-2.8000000000	602.6000000000	170.0000000000	2017-198	19:28:15.923
175	5185.9500000000	2.1900000000	-4.7200000000	34.5000000000	-209.4000000000	-0.1000000000	602.6000000000	171.2000000000	2017-198	19:28:16.531
176	5186.5700000000	2.3100000000	-4.8000000000	34.5000000000	-209.0000000000	-1.0000000000	602.6000000000	171.0000000000	2017-198	19:28:17.171
177	5187.2000000000	2.3300000000	-4.7000000000	34.5000000000	-209.0000000000	-2.4000000000	602.6000000000	171.4000000000	2017-198	19:28:17.779
178	5187.8300000000	2.6200000000	-4.8800000000	34.5000000000	-208.6000000000	-2.6000000000	602.9000000000	170.3000000000	2017-198	19:28:18.481
179	5188.4600000000	2.5900000000	-4.6800000000	34.5000000000	-209.0000000000	-2.4000000000	602.6000000000	170.5000000000	2017-198	19:28:19.058
180	5189.1000000000	2.5300000000	-4.9200000000	34.5000000000	-209.4000000000	-2.4000000000	602.6000000000	170.6000000000	2017-198	19:28:19.682
181	5189.7300000000	2.3600000000	-4.9400000000	34.5000000000	-209.0000000000	-2.6000000000	602.6000000000	171.3000000000	2017-198	19:28:20.306
182	5190.3500000000	2.6600000000	-4.7500000000	34.5000000000	-209.0000000000	-2.1000000000	602.6000000000	170.1000000000	2017-198	19:28:20.977
183	5190.9800000000	2.5200000000	-4.7900000000	34.5000000000	-209.2000000000	-1.0000000000	602.6000000000	170.2000000000	2017-198	19:28:21.570
184	5191.6100000000	2.3600000000	-4.7800000000	34.5000000000	-209.0000000000	-0.3000000000	602.6000000000	170.6000000000	2017-198	19:28:22.209
185	5192.2400000000	2.1800000000	-4.8200000000	34.5000000000	-208.8000000000	-0.6000000000	602.6000000000	171.3000000000	2017-198	19:28:22.833
186	5192.8700000000	2.6700000000	-4.6700000000	34.5000000000	-208.6000000000	-1.5000000000	602.9000000000	169.9000000000	2017-198	19:28:23.457
187	5193.5000000000	2.3600000000	-4.7900000000	34.5000000000	-209.0000000000	-0.1000000000	602.6000000000	170.5000000000	2017-198	19:28:24.081
188	5194.1300000000	2.1500000000	-4.6700000000	34.5000000000	-208.4000000000	-0.1000000000	602.6000000000	171.3000000000	2017-198	19:28:24.721
189	5194.7600000000	2.4200000000	-4.7400000000	34.5000000000	-208.8000000000	-0.6000000000	602.4000000000	170.4000000000	2017-198	19:28:25.361
190	5195.3900000000	2.4100000000	-4.7300000000	34.4000000000	-208.2000000000	-0.3000000000	602.5000000000	170.4000000000	2017-198	19:28:25.985
191	5196.0200000000	2.5200000000	-4.7800000000	34.5000000000	-208.1000000000	-0.6000000000	602.9000000000	170.0000000000	2017-198	19:28:26.671
192	5196.6500000000	2.4000000000	-4.7200000000	34.5000000000	-209.0000000000	-0.3000000000	602.6000000000	170.5000000000	2017-198	19:28:27.233
193	5197.2800000000	2.3600000000	-4.7900000000	34.5000000000	-208.8000000000	-0.6000000000	602.6000000000	170.6000000000	2017-198	19:28:27.857
194	5197.9100000000	2.5200000000	-4.8400000000	34.5000000000	-208.6000000000	-1.2000000000	602.6000000000	170.3000000000	2017-198	19:28:28.496
195	5198.5400000000	2.2800000000	-4.9800000000	34.5000000000	-209.0000000000	-0.3000000000	602.9000000000	170.7000000000	2017-198	19:28:29.167
196	5199.1700000000	2.6700000000	-4.5800000000	34.5000000000	-208.4000000000	-1.5000000000	602.4000000000	169.9000000000	2017-198	19:28:29.838
197	5199.8000000000	2.6200000000	-4.8200000000	34.5000000000	-209.0000000000	-1.7000000000	602.9000000000	170.1000000000	2017-198	19:28:30.446
198	5200.4300000000	2.6200000000	-4.7400000000	34.5000000000	-208.8000000000	-1.7000000000	602.6000000000	170.1000000000	2017-198	19:28:31.008
199	5201.0600000000	2.4200000000	-4.8300000000	34.5000000000	-208.8000000000	-0.8000000000	603.1000000000	170.4000000000	2017-198	19:28:31.632
200	5201.6900000000	2.3600000000	-4.8400000000	34.5000000000	-208.8000000000	-1.2000000000	602.6000000000	170.8000000000	2017-198	19:28:32.271
